2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:23:58 [INFO][server.go:48] bind: 0.0.0.0:6399, start listening...
2025/08/31 13:54:58 [INFO][migration.go:263] received importing task njEnbOLBftHaBJgHXCLr, 170 slots to import
2025/08/31 13:54:58 [INFO][node_manager.go:137] triggerMigrationTask njEnbOLBftHaBJgHXCLr success
2025/08/31 13:54:58 [INFO][server.go:89] accept link
2025/08/31 13:54:58 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:54:58 [INFO][server.go:69] connection closed: 127.0.0.1:60872
2025/08/31 13:54:58 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:54:58 [INFO][server.go:69] connection closed: 127.0.0.1:50312
2025/08/31 13:54:58 [INFO][server.go:89] accept link
2025/08/31 13:54:59 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:54:59 [INFO][node_manager.go:219] propose EventStartMigrate Zu4A8KirPc8HEEhMSXiY success
2025/08/31 13:54:59 [INFO][migration.go:263] received importing task Zu4A8KirPc8HEEhMSXiY, 170 slots to import
2025/08/31 13:54:59 [INFO][node_manager.go:137] triggerMigrationTask Zu4A8KirPc8HEEhMSXiY success
2025/08/31 13:54:59 [INFO][server.go:89] accept link
2025/08/31 13:54:59 [INFO][node_manager.go:219] propose EventStartMigrate aoNcdIbGhwTUpD9QNS1V success
2025/08/31 13:54:59 [INFO][migration.go:263] received importing task aoNcdIbGhwTUpD9QNS1V, 170 slots to import
2025/08/31 13:54:59 [INFO][node_manager.go:137] triggerMigrationTask aoNcdIbGhwTUpD9QNS1V success
2025/08/31 13:54:59 [INFO][server.go:89] accept link
2025/08/31 13:54:59 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:54:59 [INFO][server.go:69] connection closed: 127.0.0.1:60880
2025/08/31 13:54:59 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:54:59 [INFO][server.go:69] connection closed: 127.0.0.1:50322
2025/08/31 13:55:00 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:00 [INFO][node_manager.go:219] propose EventStartMigrate 9gBmg0OcCibRPR7mvRVt success
2025/08/31 13:55:00 [INFO][migration.go:263] received importing task 9gBmg0OcCibRPR7mvRVt, 170 slots to import
2025/08/31 13:55:00 [INFO][node_manager.go:137] triggerMigrationTask 9gBmg0OcCibRPR7mvRVt success
2025/08/31 13:55:00 [INFO][server.go:89] accept link
2025/08/31 13:55:00 [INFO][node_manager.go:219] propose EventStartMigrate WtG5mmivkGTc636ikMhl success
2025/08/31 13:55:00 [INFO][migration.go:263] received importing task WtG5mmivkGTc636ikMhl, 170 slots to import
2025/08/31 13:55:00 [INFO][node_manager.go:137] triggerMigrationTask WtG5mmivkGTc636ikMhl success
2025/08/31 13:55:00 [INFO][server.go:89] accept link
2025/08/31 13:55:00 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:00 [INFO][server.go:69] connection closed: 127.0.0.1:60892
2025/08/31 13:55:00 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:00 [INFO][server.go:69] connection closed: 127.0.0.1:50332
2025/08/31 13:55:01 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:01 [INFO][node_manager.go:219] propose EventStartMigrate GhqafqRFcrtDPfRlj85R success
2025/08/31 13:55:01 [INFO][migration.go:263] received importing task GhqafqRFcrtDPfRlj85R, 170 slots to import
2025/08/31 13:55:01 [INFO][node_manager.go:137] triggerMigrationTask GhqafqRFcrtDPfRlj85R success
2025/08/31 13:55:01 [INFO][server.go:89] accept link
2025/08/31 13:55:01 [INFO][node_manager.go:219] propose EventStartMigrate GTtahtoSI7EDQcdUPrBQ success
2025/08/31 13:55:01 [INFO][migration.go:263] received importing task GTtahtoSI7EDQcdUPrBQ, 170 slots to import
2025/08/31 13:55:01 [INFO][node_manager.go:137] triggerMigrationTask GTtahtoSI7EDQcdUPrBQ success
2025/08/31 13:55:01 [INFO][server.go:89] accept link
2025/08/31 13:55:01 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:01 [INFO][server.go:69] connection closed: 127.0.0.1:60900
2025/08/31 13:55:01 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:01 [INFO][server.go:69] connection closed: 127.0.0.1:50348
2025/08/31 13:55:02 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:02 [INFO][node_manager.go:219] propose EventStartMigrate 0VOIIEiilCKYsXyULNfk success
2025/08/31 13:55:02 [INFO][migration.go:263] received importing task 0VOIIEiilCKYsXyULNfk, 170 slots to import
2025/08/31 13:55:02 [INFO][node_manager.go:137] triggerMigrationTask 0VOIIEiilCKYsXyULNfk success
2025/08/31 13:55:02 [INFO][server.go:89] accept link
2025/08/31 13:55:02 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:02 [INFO][server.go:69] connection closed: 127.0.0.1:60902
2025/08/31 13:55:02 [INFO][node_manager.go:219] propose EventStartMigrate UinFERQq8QairwoP6z24 success
2025/08/31 13:55:02 [INFO][migration.go:263] received importing task UinFERQq8QairwoP6z24, 170 slots to import
2025/08/31 13:55:02 [INFO][node_manager.go:137] triggerMigrationTask UinFERQq8QairwoP6z24 success
2025/08/31 13:55:02 [INFO][server.go:89] accept link
2025/08/31 13:55:02 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:02 [INFO][server.go:69] connection closed: 127.0.0.1:50360
2025/08/31 13:55:03 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:03 [INFO][node_manager.go:219] propose EventStartMigrate vvYcoOjOS5lshCfbCZmQ success
2025/08/31 13:55:03 [INFO][migration.go:263] received importing task vvYcoOjOS5lshCfbCZmQ, 170 slots to import
2025/08/31 13:55:03 [INFO][node_manager.go:137] triggerMigrationTask vvYcoOjOS5lshCfbCZmQ success
2025/08/31 13:55:03 [INFO][server.go:89] accept link
2025/08/31 13:55:03 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:03 [INFO][server.go:69] connection closed: 127.0.0.1:60908
2025/08/31 13:55:03 [INFO][node_manager.go:219] propose EventStartMigrate 9hbG8uFHvosO3Xd5qSBA success
2025/08/31 13:55:03 [INFO][migration.go:263] received importing task 9hbG8uFHvosO3Xd5qSBA, 170 slots to import
2025/08/31 13:55:03 [INFO][node_manager.go:137] triggerMigrationTask 9hbG8uFHvosO3Xd5qSBA success
2025/08/31 13:55:03 [INFO][server.go:89] accept link
2025/08/31 13:55:03 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:03 [INFO][server.go:69] connection closed: 127.0.0.1:50374
2025/08/31 13:55:04 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:04 [INFO][node_manager.go:219] propose EventStartMigrate sWIqk6gK4PylNJpFtB1B success
2025/08/31 13:55:04 [INFO][migration.go:263] received importing task sWIqk6gK4PylNJpFtB1B, 170 slots to import
2025/08/31 13:55:04 [INFO][node_manager.go:137] triggerMigrationTask sWIqk6gK4PylNJpFtB1B success
2025/08/31 13:55:04 [INFO][server.go:89] accept link
2025/08/31 13:55:04 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:04 [INFO][server.go:69] connection closed: 127.0.0.1:48300
2025/08/31 13:55:04 [INFO][node_manager.go:219] propose EventStartMigrate b3Bw50NQcQUdX7cwkyQn success
2025/08/31 13:55:04 [INFO][migration.go:263] received importing task b3Bw50NQcQUdX7cwkyQn, 170 slots to import
2025/08/31 13:55:04 [INFO][node_manager.go:137] triggerMigrationTask b3Bw50NQcQUdX7cwkyQn success
2025/08/31 13:55:04 [INFO][server.go:89] accept link
2025/08/31 13:55:04 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:04 [INFO][server.go:69] connection closed: 127.0.0.1:38730
2025/08/31 13:55:05 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:05 [INFO][node_manager.go:219] propose EventStartMigrate bCvdwL8UUs15k3nzkxQ4 success
2025/08/31 13:55:05 [INFO][migration.go:263] received importing task bCvdwL8UUs15k3nzkxQ4, 170 slots to import
2025/08/31 13:55:05 [INFO][node_manager.go:137] triggerMigrationTask bCvdwL8UUs15k3nzkxQ4 success
2025/08/31 13:55:05 [INFO][server.go:89] accept link
2025/08/31 13:55:05 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:05 [INFO][server.go:69] connection closed: 127.0.0.1:48310
2025/08/31 13:55:05 [INFO][node_manager.go:219] propose EventStartMigrate 2TZjzv1MBLzxpO5B7Vxz success
2025/08/31 13:55:05 [INFO][migration.go:263] received importing task 2TZjzv1MBLzxpO5B7Vxz, 170 slots to import
2025/08/31 13:55:05 [INFO][node_manager.go:137] triggerMigrationTask 2TZjzv1MBLzxpO5B7Vxz success
2025/08/31 13:55:05 [INFO][server.go:89] accept link
2025/08/31 13:55:05 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:05 [INFO][server.go:69] connection closed: 127.0.0.1:38736
2025/08/31 13:55:06 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:06 [INFO][node_manager.go:219] propose EventStartMigrate SePS897VO7hYoVBWey3n success
2025/08/31 13:55:06 [INFO][migration.go:263] received importing task SePS897VO7hYoVBWey3n, 170 slots to import
2025/08/31 13:55:06 [INFO][node_manager.go:137] triggerMigrationTask SePS897VO7hYoVBWey3n success
2025/08/31 13:55:06 [INFO][server.go:89] accept link
2025/08/31 13:55:06 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:06 [INFO][server.go:69] connection closed: 127.0.0.1:48322
2025/08/31 13:55:06 [INFO][node_manager.go:219] propose EventStartMigrate mhPXxqIIsKA9k7P9TGGD success
2025/08/31 13:55:06 [INFO][migration.go:263] received importing task mhPXxqIIsKA9k7P9TGGD, 170 slots to import
2025/08/31 13:55:06 [INFO][node_manager.go:137] triggerMigrationTask mhPXxqIIsKA9k7P9TGGD success
2025/08/31 13:55:06 [INFO][server.go:89] accept link
2025/08/31 13:55:06 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:06 [INFO][server.go:69] connection closed: 127.0.0.1:38746
2025/08/31 13:55:07 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:07 [INFO][node_manager.go:219] propose EventStartMigrate dgFMqclJG2xwoexqeVix success
2025/08/31 13:55:07 [INFO][migration.go:263] received importing task dgFMqclJG2xwoexqeVix, 170 slots to import
2025/08/31 13:55:07 [INFO][node_manager.go:137] triggerMigrationTask dgFMqclJG2xwoexqeVix success
2025/08/31 13:55:07 [INFO][server.go:89] accept link
2025/08/31 13:55:07 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:07 [INFO][server.go:69] connection closed: 127.0.0.1:48330
2025/08/31 13:55:07 [INFO][node_manager.go:219] propose EventStartMigrate Q1FboZaA08luU9FhxORT success
2025/08/31 13:55:07 [INFO][migration.go:263] received importing task Q1FboZaA08luU9FhxORT, 170 slots to import
2025/08/31 13:55:07 [INFO][node_manager.go:137] triggerMigrationTask Q1FboZaA08luU9FhxORT success
2025/08/31 13:55:07 [INFO][server.go:89] accept link
2025/08/31 13:55:07 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:07 [INFO][server.go:69] connection closed: 127.0.0.1:38750
2025/08/31 13:55:08 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:08 [INFO][node_manager.go:219] propose EventStartMigrate iDPEzMMJAqH8GfQ1g2kf success
2025/08/31 13:55:08 [INFO][migration.go:263] received importing task iDPEzMMJAqH8GfQ1g2kf, 170 slots to import
2025/08/31 13:55:08 [INFO][node_manager.go:137] triggerMigrationTask iDPEzMMJAqH8GfQ1g2kf success
2025/08/31 13:55:08 [INFO][server.go:89] accept link
2025/08/31 13:55:08 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:08 [INFO][server.go:69] connection closed: 127.0.0.1:48334
2025/08/31 13:55:08 [INFO][node_manager.go:219] propose EventStartMigrate 0JjXeoplw7CNEuqWpJEF success
2025/08/31 13:55:08 [INFO][migration.go:263] received importing task 0JjXeoplw7CNEuqWpJEF, 170 slots to import
2025/08/31 13:55:08 [INFO][node_manager.go:137] triggerMigrationTask 0JjXeoplw7CNEuqWpJEF success
2025/08/31 13:55:08 [INFO][server.go:89] accept link
2025/08/31 13:55:08 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:08 [INFO][server.go:69] connection closed: 127.0.0.1:38752
2025/08/31 13:55:09 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:09 [INFO][node_manager.go:219] propose EventStartMigrate w3XWzkSla7cXotm5L35q success
2025/08/31 13:55:09 [INFO][migration.go:263] received importing task w3XWzkSla7cXotm5L35q, 170 slots to import
2025/08/31 13:55:09 [INFO][node_manager.go:137] triggerMigrationTask w3XWzkSla7cXotm5L35q success
2025/08/31 13:55:09 [INFO][server.go:89] accept link
2025/08/31 13:55:09 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:09 [INFO][server.go:69] connection closed: 127.0.0.1:48344
2025/08/31 13:55:09 [INFO][node_manager.go:219] propose EventStartMigrate DxGRJowHH0DjMlUiWpmN success
2025/08/31 13:55:09 [INFO][migration.go:263] received importing task DxGRJowHH0DjMlUiWpmN, 170 slots to import
2025/08/31 13:55:09 [INFO][node_manager.go:137] triggerMigrationTask DxGRJowHH0DjMlUiWpmN success
2025/08/31 13:55:09 [INFO][server.go:89] accept link
2025/08/31 13:55:09 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:09 [INFO][server.go:69] connection closed: 127.0.0.1:38766
2025/08/31 13:55:10 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:10 [INFO][node_manager.go:219] propose EventStartMigrate BEuSYiK3FuDkdkWwtAxd success
2025/08/31 13:55:10 [INFO][migration.go:263] received importing task BEuSYiK3FuDkdkWwtAxd, 170 slots to import
2025/08/31 13:55:10 [INFO][node_manager.go:137] triggerMigrationTask BEuSYiK3FuDkdkWwtAxd success
2025/08/31 13:55:10 [INFO][server.go:89] accept link
2025/08/31 13:55:10 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:10 [INFO][server.go:69] connection closed: 127.0.0.1:48356
2025/08/31 13:55:10 [INFO][node_manager.go:219] propose EventStartMigrate 4xE4pcHRbrFLATcGlnDo success
2025/08/31 13:55:10 [INFO][migration.go:263] received importing task 4xE4pcHRbrFLATcGlnDo, 170 slots to import
2025/08/31 13:55:10 [INFO][node_manager.go:137] triggerMigrationTask 4xE4pcHRbrFLATcGlnDo success
2025/08/31 13:55:10 [INFO][server.go:89] accept link
2025/08/31 13:55:10 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:10 [INFO][server.go:69] connection closed: 127.0.0.1:38770
2025/08/31 13:55:11 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:11 [INFO][node_manager.go:219] propose EventStartMigrate Rmh7xkrVTuXCPR24aGSs success
2025/08/31 13:55:11 [INFO][migration.go:263] received importing task Rmh7xkrVTuXCPR24aGSs, 170 slots to import
2025/08/31 13:55:11 [INFO][node_manager.go:137] triggerMigrationTask Rmh7xkrVTuXCPR24aGSs success
2025/08/31 13:55:11 [INFO][server.go:89] accept link
2025/08/31 13:55:11 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:11 [INFO][server.go:69] connection closed: 127.0.0.1:48366
2025/08/31 13:55:11 [INFO][node_manager.go:219] propose EventStartMigrate foS4AKYQpaLcCaFzANHe success
2025/08/31 13:55:11 [INFO][migration.go:263] received importing task foS4AKYQpaLcCaFzANHe, 170 slots to import
2025/08/31 13:55:11 [INFO][node_manager.go:137] triggerMigrationTask foS4AKYQpaLcCaFzANHe success
2025/08/31 13:55:11 [INFO][server.go:89] accept link
2025/08/31 13:55:11 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:11 [INFO][server.go:69] connection closed: 127.0.0.1:38772
2025/08/31 13:55:12 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:12 [INFO][node_manager.go:219] propose EventStartMigrate fLCOzqlfRgQ0RNqz4Ytx success
2025/08/31 13:55:12 [INFO][migration.go:263] received importing task fLCOzqlfRgQ0RNqz4Ytx, 170 slots to import
2025/08/31 13:55:12 [INFO][node_manager.go:137] triggerMigrationTask fLCOzqlfRgQ0RNqz4Ytx success
2025/08/31 13:55:12 [INFO][server.go:89] accept link
2025/08/31 13:55:12 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:12 [INFO][server.go:69] connection closed: 127.0.0.1:48372
2025/08/31 13:55:12 [INFO][node_manager.go:219] propose EventStartMigrate w26s3L6n1GsFPMjPjWwo success
2025/08/31 13:55:12 [INFO][migration.go:263] received importing task w26s3L6n1GsFPMjPjWwo, 170 slots to import
2025/08/31 13:55:12 [INFO][node_manager.go:137] triggerMigrationTask w26s3L6n1GsFPMjPjWwo success
2025/08/31 13:55:12 [INFO][server.go:89] accept link
2025/08/31 13:55:12 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:12 [INFO][server.go:69] connection closed: 127.0.0.1:38780
2025/08/31 13:55:13 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:13 [INFO][node_manager.go:219] propose EventStartMigrate D0rG64hYnUX6SxFzc5nL success
2025/08/31 13:55:13 [INFO][migration.go:263] received importing task D0rG64hYnUX6SxFzc5nL, 170 slots to import
2025/08/31 13:55:13 [INFO][node_manager.go:137] triggerMigrationTask D0rG64hYnUX6SxFzc5nL success
2025/08/31 13:55:13 [INFO][server.go:89] accept link
2025/08/31 13:55:13 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:13 [INFO][server.go:69] connection closed: 127.0.0.1:48376
2025/08/31 13:55:13 [INFO][node_manager.go:219] propose EventStartMigrate 4wilgY02hmTGiMHL6XaK success
2025/08/31 13:55:13 [INFO][migration.go:263] received importing task 4wilgY02hmTGiMHL6XaK, 170 slots to import
2025/08/31 13:55:13 [INFO][node_manager.go:137] triggerMigrationTask 4wilgY02hmTGiMHL6XaK success
2025/08/31 13:55:13 [INFO][server.go:89] accept link
2025/08/31 13:55:13 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:13 [INFO][server.go:69] connection closed: 127.0.0.1:38790
2025/08/31 13:55:14 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:14 [INFO][node_manager.go:219] propose EventStartMigrate hKykZ0tnJ7mh7XhldnwE success
2025/08/31 13:55:14 [INFO][migration.go:263] received importing task hKykZ0tnJ7mh7XhldnwE, 170 slots to import
2025/08/31 13:55:14 [INFO][node_manager.go:137] triggerMigrationTask hKykZ0tnJ7mh7XhldnwE success
2025/08/31 13:55:14 [INFO][server.go:89] accept link
2025/08/31 13:55:14 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:14 [INFO][server.go:69] connection closed: 127.0.0.1:41738
2025/08/31 13:55:14 [INFO][node_manager.go:219] propose EventStartMigrate 37J1f1YDvaPSsjaXYgx0 success
2025/08/31 13:55:14 [INFO][migration.go:263] received importing task 37J1f1YDvaPSsjaXYgx0, 170 slots to import
2025/08/31 13:55:14 [INFO][node_manager.go:137] triggerMigrationTask 37J1f1YDvaPSsjaXYgx0 success
2025/08/31 13:55:14 [INFO][server.go:89] accept link
2025/08/31 13:55:14 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:55:14 [INFO][server.go:69] connection closed: 127.0.0.1:35854
2025/08/31 13:55:15 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:55:15 [INFO][node_manager.go:219] propose EventStartMigrate dA5lPx0Q8Hfo6CKL6f63 success
2025/08/31 13:55:15 [INFO][migration.go:263] received importing task dA5lPx0Q8Hfo6CKL6f63, 170 slots to import
2025/08/31 13:55:15 [INFO][server.go:89] accept link
2025/08/31 13:55:15 [INFO][node_manager.go:137] triggerMigrationTask dA5lPx0Q8Hfo6CKL6f63 success
2025/08/31 13:55:15 [INFO][node_manager.go:219] propose EventStartMigrate 1skXsqOadWDPSDp6rhmN success
2025/08/31 13:55:15 [INFO][migration.go:263] received importing task 1skXsqOadWDPSDp6rhmN, 170 slots to import
2025/08/31 13:55:15 [INFO][node_manager.go:137] triggerMigrationTask 1skXsqOadWDPSDp6rhmN success
